,Unnamed: 0,Prot,bp_rp,abs_G,source_id,ruwe,survey
874,137479,17.72,0.9713764,5.50250741810828,2052637099232899712,0.97927636,Kepler
875,137480,4.13,0.89753914,4.339299351837848,2052680598660707328,0.9849195,Kepler
876,137481,7.92,0.88959503,3.26237425204582,2052683003842478720,1.0868676,Kepler
877,137482,5.34,0.8458891,4.731681071711199,2052671596409457280,1.0535904,Kepler
883,137488,9.3,1.0099773,5.611829554700652,2051938634473071488,1.0070853,Kepler
890,137495,7.93,0.81156254,3.2617739642067107,2051929322983917440,0.9617481,Kepler
891,137496,7.92,0.8161907,4.685959178233,2051929254264442496,1.0270886,Kepler
892,137497,12.1,0.8786068,5.024185196755054,2051929181244480384,0.9179657,Kepler
893,137498,15.32,0.9888773,5.51778590562324,2052305046724323072,0.9586712,Kepler
897,137502,11.04,0.8094845,4.794426189166273,2052255942352213632,0.8934606,Kepler
898,137503,13.79,0.8922367,5.017208189111297,2052254778425795200,0.9560349,Kepler
899,137504,25.9,0.9383888,5.270156543402162,2052260516502124288,1.0187716,Kepler
902,137507,24.37,1.0546741,4.493769984831072,2052071022548475648,1.0228271,Kepler
906,137511,8.03,0.7735243,3.20676793512672,2052118743916856960,0.84432894,Kepler
908,137513,10.16,0.8365946,4.538865015199914,2052114796853907968,1.0100588,Kepler
909,137514,17.94,0.9523134,5.452895592007124,2052114899932822528,0.9537429,Kepler
910,137515,27.74,0.86547565,4.769460498930048,2052115003012347264,1.0169883,Kepler
911,137516,10.31,0.8162384,3.871703518751765,2052121084686047488,0.9627381,Kepler
914,137519,12.79,0.94177055,5.143747770699736,2052119882094947200,1.0168684,Kepler
918,137523,4.85,1.0347233,5.155423120732868,2052108818259273600,1.1135008,Kepler
919,137524,16.88,0.92933846,5.176741815834847,2052108921338505728,0.9887355,Kepler
922,137527,16.43,0.9000654,4.7197316318967495,2100122773049368064,0.9211213,Kepler
931,137536,16.07,0.79579926,3.679026317154502,2099961140540355840,1.031489,Kepler
934,137539,29.59,1.0569792,5.716520468721747,2099983787907649536,0.9628057,Kepler
941,137546,4.15,0.60379505,3.247601925674342,2099593014603195392,0.9117736,Kepler
945,137550,1.98,0.68332195,3.95927909808008,2099549235999260928,1.0341927,Kepler
946,137551,7.04,0.9642029,4.09441364027459,2099550580326523392,1.1901137,Kepler
949,137554,26.67,1.2630749,6.252670091617112,2099560372852117760,1.0267671,Kepler
950,137555,11.77,1.1695995,6.064119195143352,2099559238980744704,1.064141,Kepler
952,137557,22.88,0.8798895,5.379611148864598,2099559685657382784,1.1436874,Kepler
953,137558,4.16,0.8393841,3.4248285672104952,2099559376420429440,1.0246664,Kepler
954,137559,5.65,0.9539995,3.827667734236361,2099372047127486720,1.0585952,Kepler
955,137560,7.76,1.0339518,5.6247313310568465,2099371772249577472,1.0876411,Kepler
958,137563,3.48,0.677125,3.578024893293108,2051381834910863488,0.94016993,Kepler
960,137565,17.47,0.9042835,4.791466282848692,2051371492629688192,0.9624966,Kepler
967,137572,5.8,0.8518591,2.9340618856449705,2052828964009722624,1.0499308,Kepler
970,137575,4.73,0.89293385,2.615930765509674,2052825493676255744,0.96386486,Kepler
973,137578,2.31,0.678545,2.0651586168886436,2052813192889338752,0.9542856,Kepler
976,137581,17.0,0.89688873,4.7842776301176215,2052835526719358208,1.037618,Kepler
978,137583,6.63,0.7572632,4.1286236816622495,2052647029197381760,1.1301813,Kepler
982,137587,10.1,0.9000654,5.184407666217414,2052652423676343168,0.89895195,Kepler
985,137590,9.23,0.74757195,4.188828698050813,2052649296940185344,0.86257684,Kepler
990,137595,5.45,1.1306801,5.293857675601716,2052728496137204736,1.0045466,Kepler
992,137597,25.23,1.1001444,5.936915621601097,2052682041769716608,1.0469718,Kepler
994,137599,1.73,0.6649494,3.987608507736436,2052682179208695552,0.88959754,Kepler
995,137600,21.81,0.9239664,5.179157281111289,2052681388934740352,0.9065093,Kepler
996,137601,24.88,1.0577393,5.868436500715433,2052688398321462528,0.95962554,Kepler
997,137602,17.47,1.0690985,5.895969696403073,2052687058291610880,1.0701889,Kepler
1001,137606,17.97,0.82585335,4.823023601432016,2052686302377514496,1.0235305,Kepler
1005,137610,15.42,1.0022411,5.635736993250408,2052697297494103040,0.9861705,Kepler
1006,137611,11.05,0.79218006,4.355001190000557,2052672730280979072,1.0063833,Kepler
1009,137614,6.76,0.7591047,4.349871343022414,2052696713378630272,1.0136011,Kepler
1013,137618,33.75,1.3287783,6.606833525249506,2051949148553080576,1.0450648,Kepler
1015,137620,16.28,0.8954811,4.939362833640853,2051944819226046848,0.96477723,Kepler
1017,137622,7.0,0.9058981,5.122122344665923,2051934408225175936,0.98024285,Kepler
1020,137625,4.97,0.7224674,3.9947554543258494,2052308001661856256,0.9146587,Kepler
1021,137626,6.17,0.7020817,3.948070784510207,2052307825555673088,0.81236196,Kepler
1026,137631,9.69,0.93068886,5.084739195504756,2052266220218692736,1.0806278,Kepler
1027,137632,4.49,0.8297901,4.243884703377379,2052258970314058880,1.0305544,Kepler
1029,137634,7.3,0.9273596,5.143785682168184,2052264948908384640,0.9869863,Kepler
1032,137637,2.18,0.7530861,2.2403169278406825,2052085453638387456,1.1100434,Kepler
1033,137638,7.86,0.99022007,2.3740110021079293,2052086346991622912,0.88886577,Kepler
1034,137639,31.06,1.1633635,6.230350810786483,2052087824460391936,1.010874,Kepler
1036,137641,22.71,0.9850044,5.058976668980209,2052169188321075712,0.98091435,Kepler
1038,137643,24.71,1.0252619,5.9262054772365165,2052074321083345152,0.7822835,Kepler
1041,137646,20.61,0.8804302,5.009302654305261,2052164618475970048,0.97602946,Kepler
1042,137647,7.93,0.9231386,5.1963047453919735,2052164687195480576,1.0244625,Kepler
1043,137648,6.09,0.9423132,2.6637580962680687,2052166714420120064,0.989646,Kepler
1045,137650,4.71,0.7705307,4.309254947064289,2052125379653364608,0.92414755,Kepler
1048,137653,21.05,0.84498596,3.970246190267108,2052122837032827648,1.1370075,Kepler
1050,137655,5.66,0.75348854,2.855485215109116,2052122630874426496,1.1036952,Kepler
1051,137656,12.51,0.8523636,3.889104726915223,2052110364447798912,1.0712271,Kepler
1052,137657,18.06,0.8745489,5.055997368719131,2052134381905428864,1.035204,Kepler
1058,137663,4.91,0.725193,3.3920595718723305,2052132011083345536,0.9986111,Kepler
1059,137664,18.6,0.9353876,4.328936682408907,2100126140304040960,1.0049384,Kepler
1063,137668,8.15,0.896101,5.04154741037307,2099943002899521536,1.1068108,Kepler
1064,137669,19.38,1.0121784,5.439359703115787,2099942728021645952,1.0367442,Kepler
1065,137670,14.9,1.0273533,5.387716639688877,2099942624942447744,0.90813136,Kepler
1066,137671,10.11,0.9546375,5.294119251220604,2099939360767302144,0.94526315,Kepler
1069,137674,15.53,0.9843683,4.877478214883038,2100021343101896576,1.2725077,Kepler
1070,137675,7.3,0.9445896,5.104292439207306,2100024469838178048,0.8629852,Kepler
1071,137676,20.78,1.0168953,5.563399838876842,2099976469283684352,0.9919267,Kepler
1072,137677,14.29,0.8467474,4.571796632227622,2099997634882238208,1.0309205,Kepler
1074,137679,7.09,0.8074045,3.790588221573504,2099985505894591232,0.9862334,Kepler
1079,137684,10.25,0.76927567,4.443471456410768,2099234779972551936,0.9871575,Kepler
1083,137688,16.76,0.85455704,4.695997989740974,2099555218891202048,0.98292977,Kepler
1085,137690,17.09,0.94911194,3.0094004998087343,2099560922607985536,0.9908326,Kepler
1090,137695,16.5,0.8172884,4.386391912664584,2052873322431751168,0.99144924,Kepler
1092,137697,27.96,0.94665146,3.1430184926459734,2052871157768353408,1.0529792,Kepler
1096,137701,11.92,0.7548075,4.319329073324049,2052829685564350592,1.0643517,Kepler
1101,137706,16.39,0.8379221,4.567636083634913,2052838649164208768,0.9966058,Kepler
1102,137707,15.23,0.7601061,2.4088682259938405,2052838992754039552,1.0201775,Kepler
1104,137709,13.13,0.8317375,3.5981010342238964,2052839512449899776,1.032221,Kepler
1107,137712,16.08,0.858654,4.783484934554867,2052655481693105792,0.9491181,Kepler
1109,137714,5.61,0.9219303,5.11838879861023,2052690558686873472,1.1323755,Kepler
1111,137716,9.16,0.90789795,5.114207655998694,2052686714694479232,1.2008593,Kepler
1115,137720,21.51,0.9992304,5.383051985688553,2051947945962285568,1.0282279,Kepler
1118,137723,6.72,0.768734,4.17827855795119,2052322570191109760,0.9412724,Kepler
1119,137724,12.79,0.9578352,5.356408257970454,2052322810709296384,0.9745437,Kepler
1126,137731,27.23,1.1467104,4.378970633032864,2052313705378494848,0.99979687,Kepler
1127,137732,13.5,0.8971338,5.002602570297761,2052278486645802752,1.0055851,Kepler
1130,137735,7.4,0.9556818,5.53376008505267,2052090882477048192,0.99520135,Kepler
1132,137737,5.88,0.97319317,5.454504502162546,2052090607599146624,0.9362329,Kepler
1133,137738,37.97,1.0211811,2.7581739209852856,2052092497384815872,0.9946649,Kepler
1136,137741,2.14,0.6406584,3.3477392503332304,2052170425271827968,0.89203936,Kepler
1137,137742,19.66,0.92052937,5.192206115611743,2052167637825304576,1.0893989,Kepler
1139,137744,1.88,0.62987137,3.526256684282462,2052167710852576640,1.1958928,Kepler
1142,137747,11.37,0.8677225,4.730630886167477,2052127166359869824,0.9477488,Kepler
1143,137748,7.65,0.7789688,4.396901136161741,2052123764745777536,0.9214992,Kepler
1150,137755,6.05,0.8694992,4.723047331796849,2052137474281810944,0.88552576,Kepler
1152,137757,9.53,0.8338375,3.427301847622793,2052137852238940160,0.993658,Kepler
1159,137764,25.58,1.0440836,5.661850242716087,2100131088106075904,1.0200052,Kepler
1162,137767,17.45,0.8565903,4.911231814483955,2100035361875757696,1.0082555,Kepler
1164,137769,3.65,0.7484999,3.572925090320698,2100024847795314688,0.8833568,Kepler
1172,137777,14.29,0.8882408,4.3146155955666075,2099999284150227456,1.0166463,Kepler
1174,137779,17.11,1.0208368,5.632529283739565,2099240346250168320,1.0307333,Kepler
1178,137783,14.18,0.933136,5.2567070936139935,2099614420720826240,0.9703584,Kepler
1179,137784,19.8,0.9963989,5.456516647791158,2099611740661243520,0.92728657,Kepler
1180,137785,20.5,0.8473749,3.958944946961676,2099599817832088576,1.1193799,Kepler
1185,137790,4.04,0.8294163,3.726463816820406,2099570612054251008,1.0135415,Kepler
1187,137792,24.54,1.0231876,5.444240305713391,2099570921291940352,0.97516054,Kepler
1189,137794,26.28,1.0658665,5.987725608310338,2099567897634967296,1.0236092,Kepler
1191,137796,8.98,1.3115101,6.539588422435678,2099567622757053696,1.0275158,Kepler
1193,137798,17.23,0.986784,5.445178441581282,2099569753060892928,0.9889191,Kepler
1194,137799,19.85,0.8576021,2.932706209292064,2099380671421861760,1.1117219,Kepler
1195,137800,17.57,0.90180016,5.100686851104147,2099473820672211712,0.9752974,Kepler
1203,137808,3.05,0.9410734,5.203495528787489,2052875933772027904,1.0229312,Kepler
1206,137811,11.84,0.93628883,3.1448022295747364,2052877926636985088,1.0131868,Kepler
1210,137815,16.74,0.83668613,4.935021231196533,2052878476392866432,0.8929964,Kepler
1211,137816,25.19,0.92904377,5.205245326173555,2052879301026660096,1.0194706,Kepler
1214,137819,17.11,0.9627676,5.209380853594741,2052856383081332224,0.9482598,Kepler
1216,137821,18.6,0.93762493,5.212441288881481,2052852088114052736,0.98062426,Kepler
1218,137823,2.2,0.7638254,1.817612654981481,2052852672229674496,1.0098661,Kepler
1219,137824,12.9,0.89889526,2.636981994931043,2052839787326952320,0.930107,Kepler
1220,137825,7.76,0.7815275,4.086846221535376,2052846590556043264,0.98891383,Kepler
1224,137829,4.46,0.83013535,2.7848816944393633,2052847586987618048,0.89306146,Kepler
1226,137831,18.21,0.9239054,4.937661869460941,2052844391531956864,0.9994145,Kepler
1231,137836,14.9,0.8745718,4.964005921017822,2052745023171514880,1.0009398,Kepler
1234,137839,30.63,1.1186104,5.623171430229277,2052735368085097472,0.9634999,Kepler
1237,137842,13.34,0.86524105,4.795369186524233,2052735127566943872,1.0664396,Kepler
1240,137845,2.47,0.70668316,1.4820958310674932,2052741174880932352,0.9772303,Kepler
1242,137847,28.58,1.1048841,4.7937871185253,2052739044577224960,0.98766124,Kepler
1243,137848,19.5,0.92605305,5.384661824956151,2052737704547150976,1.0880717,Kepler
1245,137850,34.7,1.1058369,5.761554588870206,2052737704547150464,1.0747755,Kepler
1246,137851,4.3,0.8382616,4.766282565292116,2052713515290610688,0.9904144,Kepler
1247,137852,8.62,1.0547667,4.8888889067884005,2052714408643905152,0.9824707,Kepler
1249,137854,6.85,0.84195423,4.677567077985628,2052710079317197952,1.015165,Kepler
1254,137859,18.1,0.81223583,3.487185140228606,2052705131514719744,1.0498934,Kepler
1256,137861,24.04,0.91421795,3.57588177786117,2052706299745845376,1.0142331,Kepler
1264,137869,5.8,0.8184147,4.224759766668834,2052186226447524480,0.91854745,Kepler
1268,137873,8.15,0.9244652,3.971954877442096,2052185131239881344,0.9907292,Kepler
1269,137874,2.56,0.8043995,4.035850798922501,2052172074539338752,0.9604472,Kepler
1273,137878,9.03,0.85457134,4.71386673520948,2052128368950720896,0.92463523,Kepler
1274,137879,2.01,1.0216589,4.43165137279377,2052150840220090624,0.9784891,Kepler
1276,137881,13.32,0.862031,4.980744579610381,2052137199404156160,0.93314195,Kepler
1282,137887,2.05,0.65971756,3.6588475328355585,2052140154341445632,0.9249996,Kepler
1290,137895,20.21,1.111721,3.601564522582315,2100140846272136960,0.9901201,Kepler
1294,137899,43.32,0.8980932,4.970913923677376,2100039897360649216,1.0109286,Kepler
1295,137900,8.72,0.8649769,3.684282536636484,2100039107087240320,1.0635228,Kepler
1296,137901,25.58,1.0123158,4.197511634095262,2100035774192042240,1.0575663,Kepler
1300,137905,20.63,1.060976,5.517660540569905,2100030173554822784,0.98846143,Kepler
1308,137913,22.71,0.9684391,5.379411905896179,2100000757320512000,0.98015076,Kepler
1312,137917,4.13,0.98962593,5.086092031360643,2099992309122882944,1.0609219,Kepler
1315,137920,9.04,1.084959,5.8241096481418495,2099618784407692800,1.0033474,Kepler
1320,137925,24.37,1.0632629,4.088853848072665,2099580954335366784,1.0949148,Kepler
1327,137932,8.96,0.70172024,3.731665062043472,2052894728549078016,0.9370972,Kepler
1330,137935,15.09,0.7888317,4.450830361882829,2052883218036798208,0.874951,Kepler
1337,137942,25.94,0.9527855,5.289219573265369,2052853595643294208,0.96502966,Kepler
1338,137943,4.81,0.79403687,4.659280748052385,2052853733082870528,1.0282927,Kepler
1343,137948,13.13,0.8801489,4.839936387655991,2052848445981107328,0.9634013,Kepler
1346,137951,5.76,1.2130642,6.3235617890493,2052753475667266944,0.9617392,Kepler
1347,137952,12.6,0.8194313,4.577038733049765,2052753166429614976,0.98514587,Kepler
1348,137953,10.18,0.8762808,3.2091196230031347,2052753991063378560,1.0361055,Kepler
1349,137954,8.54,0.78219223,4.440951534714895,2052743167745835008,0.91790915,Kepler
1351,137956,6.39,1.0027056,5.563037784192005,2052763130754131584,0.9499041,Kepler
1353,137958,8.43,0.7850075,4.231364915356853,2052762611058217344,1.0171252,Kepler
1354,137959,4.21,0.97986317,4.6046339551800415,2052715095838647680,0.9248139,Kepler
1356,137961,6.75,0.87064934,5.066441832327694,2052716951264598528,0.939436,Kepler
1358,137963,6.62,1.0200825,5.567119194761027,2052715817393253760,1.0878509,Kepler
1364,137969,14.77,0.8573351,3.0723197090055514,2052713137333720576,0.9398655,Kepler
1366,137971,6.34,0.7903147,4.577941424755135,2052718085136087936,1.035924,Kepler
1368,137973,5.76,0.8476362,4.847121680286538,2052708292610719104,0.985301,Kepler
1370,137975,10.74,0.87297916,4.578270060191237,2052705646910856448,1.2685329,Kepler
1375,137980,3.15,0.7710943,4.004012219903252,2052329888815434496,1.0042444,Kepler
1377,137982,16.89,0.8591986,4.829916009033321,2052284430880809984,0.98530185,Kepler
1379,137984,20.33,0.84274864,3.3119822647813155,2052284602679543552,0.9739039,Kepler
1380,137985,12.69,0.9259424,5.307510828382631,2052375071869802624,1.0309801,Kepler
1382,137987,4.68,0.6902323,2.75906441341259,2052187635196269056,0.9718985,Kepler
1392,137997,9.91,0.70477486,2.199832928148947,2052176266427595136,1.0144243,Kepler
1393,137998,2.4,0.84831715,4.565045553100118,2052175716671831424,1.0775597,Kepler
1395,138000,16.62,0.91026974,3.796607795059236,2052199459251459584,1.2615166,Kepler
1396,138001,10.24,1.0044651,5.054030299896532,2052152317688923520,1.0198284,Kepler
1397,138002,5.06,0.99903774,4.252831181575896,2052152313383135872,1.0115461,Kepler
1399,138004,7.01,0.7466812,3.575981742170903,2052149839478722176,0.87799376,Kepler
1400,138005,13.01,0.76375484,3.5930710787781557,2052156367829011200,0.89061993,Kepler
1401,138006,10.83,0.9612236,4.3271746870043994,2052150118665788928,0.9635899,Kepler
1402,138007,5.76,0.8327713,4.566486262697897,2052149362751535488,0.98971486,Kepler
1407,138012,16.44,0.9861021,2.330618152953093,2052143384157151616,0.9999128,Kepler
1408,138013,7.55,0.9064331,4.241491172659385,2052143521596135808,1.0305499,Kepler
1415,138020,5.96,0.8184414,2.7162328425236844,2073159174537898240,0.93482494,Kepler
1416,138021,7.19,0.7357235,3.432359045433248,2073158865300243200,1.048119,Kepler
1417,138022,10.91,0.8736925,4.893772717823177,2073159071458707456,0.94859946,Kepler
1420,138025,16.19,0.9158783,4.175290634991292,2073160480208189824,1.0393648,Kepler
1421,138026,6.9,0.81284523,3.753952372779045,2073160102251056896,0.9346717,Kepler
1428,138033,3.59,0.90540695,5.000445682649456,2100137238499702016,1.3395263,Kepler
1429,138034,20.77,0.786808,4.213530178735191,2100230078511687424,1.0813768,Kepler
1432,138037,23.7,0.98249626,5.514768375296621,2100045669796781312,0.9429358,Kepler
1437,138042,26.82,1.0061893,5.052115950495985,2099995710737788288,1.0291258,Kepler
1438,138043,22.42,1.1097946,5.434797627753669,2100370781640326016,0.9478253,Kepler
1440,138045,26.3,1.074275,5.828858762860428,2100369372891079808,0.98375547,Kepler
1441,138046,3.45,0.8747721,4.659636315871996,2099618131572631680,1.3979666,Kepler
1446,138051,28.59,0.94406414,5.356980471180076,2099621120869949568,1.0198911,Kepler
1447,138052,19.25,0.9277649,5.106883022803279,2099621739345267584,0.9582243,Kepler
1453,138058,4.21,0.75825024,3.249665296676488,2099585352382044928,0.9785795,Kepler
1456,138061,15.19,0.8298588,2.8885134717106435,2099586898570334976,0.93124676,Kepler
1461,138066,11.51,0.84791374,4.50762359983999,2052906307781234048,0.98971206,Kepler
1466,138071,5.41,0.77884674,2.451777416926358,2052860849847574400,0.940153,Kepler
