 source_id mh_xgboost BP-G Prot
589 2052153485920135424 -0.166 0.641908 9.786
590 2052153485920140800 -0.36 0.379219 15.686
591 2052156367829011200 0.037 0.313898 12.935
592 2052156853174590720 -0.32 0.374831 37.538
593 2052157128052565248 0.197 0.547174 19.937
594 2052157815247433728 -0.097 0.35365 1.653
595 2052158536801806592 -0.124 0.411912 10.465
596 2052159017838226304 0.179 0.334395 8.086
597 2052159327075686784 -0.21 0.445629 11.565
598 2052159498874389376 -0.011 0.586906 32.378
599 2052160289148451968 0.153 0.43891 16.882
600 2052160323508183168 -0.074 1.075967 35.736
601 2052161560458949376 -0.105 0.424277 5.584
602 2052162866128851712 0.006 0.418275 14.812
603 2052162900488593152 -0.105 0.447924 15.648
604 2052164687195480576 0.055 0.393613 8.025
605 2052165340030458112 0.036 0.447894 12.377
606 2052166714420120064 0.038 0.394388 6.229
607 2052167637825304576 0.04 0.392054 20.355
608 2052167710852576640 0.008 0.248189 1.911
609 2052168672925100032 0.041 0.537967 23.849
610 2052170356552319744 -0.176 0.282843 0.963
611 2052170425271827968 0.22 0.254535 2.161
612 2052170459631585408 -0.064 0.47518 14.524
613 2052171765301614976 -0.113 0.447453 20.021
614 2052172074539338752 -0.013 0.327507 2.579
615 2052173861245759104 -0.047 0.522245 9.979
616 2052173895605818240 0.089 0.345361 16.367
617 2052175166916134784 -0.157 0.460277 6.414
618 2052175373074450176 -0.129 0.284567 1.962
619 2052175716671831424 -0.14 0.348726 2.429
620 2052175888470456448 -0.024 0.524216 36.638
621 2052176335147104896 0.042 0.358274 11.322
622 2052176369506851328 -0.197 0.269317 1.573
623 2052177091061204608 0.112 1.021697 29.671
624 2052177537737841920 -0.118 0.473099 19.436
625 2052178705968978432 -0.1 0.593298 31.558
626 2052179015206601728 0.135 0.61642 40.934
627 2052179839840437504 0.024 0.529414 20.202
628 2052181042431260416 -0.06 0.270663 3.637
629 2052183069655490176 -0.049 0.50269 26.26
630 2052183413252860672 0.142 0.638266 12.283
631 2052183889985321984 -0.133 0.546154 12.364
632 2052184856361912064 -0.056 0.475618 23.74
633 2052185131239881344 0.112 0.387158 8.188
634 2052185406117789056 0.211 0.462213 21.21
635 2052185406117794048 -0.198 0.733045 10.802
636 2052185440477537792 0.028 0.715813 29.555
637 2052186127672150144 -0.083 1.020666 31.916
638 2052186436909832576 -0.134 0.345628 0.674
639 2052186883586361984 -0.043 0.344609 1.536
640 2052187570781230720 -0.064 0.4467 7.191
641 2052187635196269056 -0.034 0.267958 4.786
642 2052188429774759424 0.085 0.531101 39.451
643 2052188940867262080 -0.079 0.269644 1.504
644 2052189769804865152 -0.083 0.592831 21.02
645 2052189804164595072 0.026 0.33715 17.736
646 2052190044682771840 0.387 0.493288 16.755
647 2052190353920184064 -0.168 0.59906 9.759
648 2052191109834511872 -0.343 0.938433 22.331
649 2052192690382533504 -0.191 0.287559 1.475
650 2052193274498147200 0.086 0.833114 14.249
651 2052193377577271680 0.022 0.358232 5.19
652 2052193411937016704 -0.139 0.304029 2.2
653 2052193515016256384 0.23 0.63869 31.235
654 2052193618095482240 0.081 0.460982 15.455
655 2052194683247246080 0.168 0.713666 37.328
656 2052195095564131456 -0.014 1.012684 26.048
657 2052195267363036928 -0.366 0.477006 1.927
658 2052195679679871104 -0.045 0.432778 9.256
659 2052196641752571520 -0.067 0.288404 7.167
660 2052197569465531520 -0.014 0.439548 20.209
661 2052197668241140352 -0.121 0.398289 15.311
662 2052197775623942912 -0.147 0.513271 22.575
663 2052198939547934592 0.039 0.69869 45.337
664 2052199459251459584 0.074 0.381138 16.694
665 2052199592383333760 -0.017 0.471326 25.632
666 2052200043366957824 0.022 0.50385 8.215
667 2052200112086451712 -0.109 0.429124 5.071
668 2052201245957918976 -0.07 0.289719 1.395
669 2052202689066929024 0.074 0.396574 22.6
670 2052202929585130752 0.094 0.338624 14.199
671 2052204578852443904 -0.177 0.541416 7.19
672 2052205540925175680 -0.44 0.503323 1.001
673 2052205678364155392 -0.37 0.556858 14.046
674 2052205845856388736 0.053 0.547243 11.083
675 2052206331199215744 -0.051 0.426728 12.413
676 2052207705588792320 -0.12 0.636072 23.884
677 2052208117905924480 0.144 0.493815 27.767
678 2052208667661521536 0.204 0.594206 29.4
679 2052208667661526656 0.318 0.497636 24.328
680 2052209286136781312 -0.341 0.261125 1.006
681 2052209595374431744 0.046 0.371809 9.68
682 2052210901044571008 0.061 0.43332 8.581
683 2052213374945629312 -0.07 0.428538 4.617
684 2052213718543039104 0.014 0.451126 11.559
685 2052213954755173888 0.017 0.373166 4.37
686 2052214165219657600 -0.182 0.504614 21.751
687 2052216192444522752 0.244 0.565487 30.097
688 2052216295523750784 -0.113 0.413278 12.002
689 2052218047870182144 -0.324 0.361498 1.73
690 2052219868936366208 0.185 0.678725 27.47
691 2052219903296111360 -0.059 0.364393 7.488
692 2052219937656059904 -0.198 0.387614 5.366
693 2052220212533765120 0.04 0.355201 23.713
694 2052220521771434496 -0.101 0.421158 15.768
695 2052220624850638976 0.098 0.455404 26.552
696 2052220934088192000 -0.009 0.470303 28.391
697 2052221346405064832 0.073 0.503983 32.878
698 2052221823137345920 -0.09 0.235547 6.561
699 2052221999240091904 -0.219 1.102575 33.811
700 2052222308477726592 -0.0 0.475807 24.545
701 2052223820306313728 -0.397 0.470296 28.713
702 2052224129543970432 -0.075 1.021441 32.137
703 2052224266982882176 0.091 0.401779 20.649
704 2052224370062103040 -0.116 0.402268 11.928
705 2052224473141305728 0.189 0.455443 0.883
706 2052224851098465024 -0.046 0.320044 3.92
707 2052224954177687936 0.146 0.347052 5.286
708 2052227324999697664 -0.082 0.304349 5.652
709 2052227737316575360 0.21 0.443944 31.203
710 2052228596310047488 -0.129 0.523088 34.451
711 2052229008626929024 -0.026 0.273774 1.826
712 2052229592742518144 -0.135 0.792363 19.054
713 2052230554815080704 0.018 0.438938 10.223
714 2052231654326710144 -0.214 0.707643 28.887
715 2052231826125431936 -0.019 0.54958 7.647
716 2052232616399493888 -0.105 0.968489 15.144
717 2052233093130124928 0.32 0.329395 14.447
718 2052234609259054976 -0.036 0.50028 22.976
719 2052235468252477312 -0.25 0.79783 25.968
720 2052235571331706240 -0.19 0.453947 5.013
721 2052236739562887296 -0.162 1.040477 16.134
722 2052236911361618944 -0.237 0.400003 11.963
723 2052237289318742272 0.003 0.483306 27.753
724 2052238006568006144 0.026 0.368003 12.915
725 2052238182671916672 -0.046 0.53619 9.342
726 2052238320110893440 0.017 1.107696 22.168
727 2052238491909445888 -0.251 0.443159 25.144
728 2052238491909450112 -0.139 0.334739 3.551
729 2052238594988678912 0.101 0.3774 4.693
730 2052240003737956352 -0.113 0.795443 16.085
731 2052240484774317696 -0.024 0.291701 7.306
732 2052241446847093760 0.048 0.536046 28.267
733 2052242065322327424 0.038 0.44003 25.9
734 2052242168401550336 -0.221 0.657742 22.253
735 2052248559312958464 -0.204 0.326764 26.103
736 2052252957359583104 -0.331 0.559834 8.981
737 2052253124852196352 -0.02 0.213377 20.551
738 2052254778425795200 -0.122 0.366128 13.957
739 2052255018943928320 -0.062 0.514297 28.768
740 2052255499980290560 0.108 0.416754 16.433
741 2052255942352213632 -0.079 0.329467 11.211
742 2052256255894465280 -0.032 0.312623 1.826
743 2052256599491861376 -0.296 0.474627 0.924
744 2052257561564525824 -0.056 0.585531 16.663
745 2052257905161933312 -0.104 0.79691 13.303
746 2052258180039838080 -0.232 0.54116 5.138
747 2052258970314058880 0.022 0.334907 4.533
748 2052260516502124288 0.111 0.403654 25.683
749 2052260550861874304 -0.461 0.298474 1.422
750 2052264948908384640 0.038 0.394455 7.41
751 2052266220218692736 0.052 0.393049 9.817
752 2052278452286061824 -0.056 0.480577 21.109
753 2052278486645802752 0.046 0.380816 13.624
754 2052279311279780480 -0.235 0.508661 36.474
755 2052280032834298624 0.037 0.451799 27.493
756 2052280754388919296 -0.012 0.490731 19.747
757 2052281029266875776 0.014 0.529557 18.858
758 2052281338504412928 0.009 0.50652 8.63
759 2052281402921015936 -0.225 0.471507 23.41
760 2052282025699279872 -0.289 0.487309 65.556
761 2052282609814662144 -0.054 0.412728 20.642
762 2052284430880809984 -0.052 0.356426 15.76
763 2052284602679543552 -0.332 0.348858 20.812
764 2052285148132863488 -0.234 0.52648 10.956
765 2052286148860282112 -0.201 0.455193 39.936
766 2052286355026281856 0.025 0.613004 32.449
767 2052286355026283776 -0.085 0.284629 1.215
768 2052296216271079296 0.08 0.468202 11.533
769 2052297453221703296 -0.051 0.29314 2.848
770 2052297934258067456 -0.055 0.258055 2.432
771 2052298449654262784 0.188 0.435429 26.657
772 2052299308647598592 0.074 0.338406 9.053
773 2052301095353957248 -0.219 0.4976 1.424
774 2052301885627924992 -0.034 0.639139 22.999
775 2052303328736979200 0.304 0.56433 34.278
776 2052305046724323072 0.02 0.426272 15.377
777 2052307825555673088 0.118 0.285215 6.241
778 2052307928636815872 -0.048 0.490685 19.917
779 2052308001661856256 0.006 0.287948 4.998
780 2052308070381332480 -0.336 0.401496 13.857
781 2052310613001953280 -0.041 0.361555 6.916
782 2052310814855002880 0.011 0.695227 16.013
783 2052311575074680064 -0.085 0.363636 17.849
784 2052311918672283136 -0.302 0.382408 11.743
785 2052312124830459264 0.07 0.394897 8.065
786 2052312262269432320 0.221 0.342986 7.959
787 2052313052543653376 0.08 0.556538 33.041
788 2052313258701890688 -0.117 1.176328 40.955
789 2052313705378494848 0.166 0.507773 27.718
790 2052317931626311936 0.169 0.414825 11.359
791 2052317965986275456 -0.166 0.423408 0.319
792 2052318275223715072 -0.026 1.220398 45.399
793 2052318962418714624 -0.25 0.451047 8.725
794 2052318962418717184 -0.136 0.564357 11.087
795 2052319065497898880 0.096 0.375373 19.483
796 2052322570191109760 0.02 0.31268 6.72
797 2052322741989826048 -0.158 0.290056 0.547
798 2052322810709296384 -0.036 0.4121 12.972
799 2052329888815434496 -0.018 0.310769 3.193
800 2052330369851792384 -0.136 0.779481 33.194
801 2052330679089449088 -0.155 0.321617 3.235
802 2052337207439794304 0.093 0.283396 4.89
803 2052354490388889088 0.026 0.63306 18.743
804 2052354696547349376 0.063 0.682824 19.04
805 2052355280662920576 0.189 0.47388 16.887
806 2052355658620127872 0.15 0.382326 15.789
807 2052366997333694976 -0.108 0.431553 14.452
808 2052367821967401088 -0.142 0.954893 39.993
809 2052368199924550912 -0.107 0.279269 10.957
810 2052368268644017536 0.303 0.484542 33.654
811 2052369814832299008 0.006 0.448146 11.75
812 2052369879246621312 -0.287 0.401007 5.228
813 2052370261508942336 0.205 0.277328 3.801
814 2052372666690660736 0.021 1.210231 29.969
815 2052373972360588288 -0.743 0.411417 34.594
816 2052375003150360192 -0.2 0.438063 4.872
817 2052375071869802624 -0.054 0.393702 12.787
818 2052375896503516672 0.067 0.324565 25.191
819 2052377373972404480 -0.078 0.284892 5.258
820 2052378439124278912 -0.382 0.268311 5.132
821 2052378439124282112 0.022 0.870159 19.02
822 2052379298117635840 -0.267 0.492424 15.673
823 2052380363269507840 -0.082 0.381425 3.932
824 2052380397629259008 0.126 0.390557 17.287
825 2052381531500762240 0.041 0.32913 8.96
826 2052383043329283584 0.351 0.402456 27.219
827 2052383764883874944 0.018 0.43704 14.208
828 2052384280279984640 0.211 0.46642 17.528
829 2052385929547474816 -0.141 0.481032 15.28
830 2052385963907226368 -0.153 0.442032 9.568
831 2052386307504608640 0.042 0.473228 12.454
832 2052386754181232384 -0.149 0.540902 27.383
833 2052386994699346944 -0.023 0.782501 17.174
834 2052387303937223296 0.117 0.428768 18.627
835 2052387578814954112 -0.16 0.41705 24.242
836 2052387643231302912 0.287 0.533785 25.46
837 2052388197290113152 -0.067 0.355708 5.906
838 2052388850125173376 0.042 0.421987 28.301
839 2052390155795262208 -0.174 0.666682 27.568
840 2052390224514757120 0.002 0.493824 12.432
841 2052391014788775936 -0.393 0.433123 24.786
842 2052391324026382976 0.173 0.534379 9.039
843 2052391324026386816 -0.069 0.385963 6.437
844 2052391564544540032 -0.017 0.414313 21.116
845 2052392423537692544 0.114 0.352839 19.314
846 2052392453593952640 -0.021 0.503964 11.031
847 2052393316890949888 -0.152 0.472232 16.22
848 2052394072805196032 0.03 0.480169 23.16
849 2052394244603906432 -0.021 0.531641 17.602
850 2052394656920793984 0.311 0.440247 46.752
851 2052394691280546944 0.058 0.583598 19.749
852 2052395618993556096 -0.004 0.351336 2.313
853 2052395653353298432 0.217 0.396207 16.398
854 2052396718505424768 0.044 0.448071 15.177
855 2052397165181583232 -0.087 0.996002 0.638
856 2052397951152468992 0.122 0.278264 5.507
857 2052399226766313984 -0.091 0.784557 1.363
858 2052399295485782400 -0.128 0.789679 22.011
859 2052401013472718592 0.256 0.380048 17.681
860 2052402112984381952 0.032 0.494996 9.898
861 2052402422221793280 -0.148 0.727557 1.939
862 2052402525301028608 0.011 0.171453 16.674
863 2052403968410145280 0.04 0.610712 31.133
864 2052404037129618304 0.018 0.360416 15.33
865 2052407026426941184 -0.169 0.521652 2.534
866 2052407713621740160 -0.323 0.333442 7.99
867 2052408984932078080 -0.299 0.346501 4.037
868 2052409156730762496 -0.114 0.359164 16.551
869 2052409259809983232 0.153 0.426319 22.72
870 2052410221882942336 0.068 1.342659 5.066
871 2052410423734454400 -0.408 0.320294 41.516
872 2052411905510133504 -0.078 0.418891 11.04
873 2052411939869887232 -0.098 0.41553 25.166
874 2052413073741315072 -0.011 0.352868 5.72
875 2052413279899711872 0.143 0.329827 10.07
876 2052413932734778752 -0.15 0.308649 19.775
877 2052414619929456896 0.126 0.417318 18.756
878 2052415238404772352 0.014 0.388054 3.819
879 2052416750233309824 0.08 0.358582 14.077
880 2052416990751468672 -0.097 0.427002 20.149
881 2052417677946219776 0.003 0.248806 2.408
882 2052419224134539776 -0.074 0.440581 20.835
883 2052419632144319360 0.004 0.366874 28.142
884 2052419842609855488 0.109 0.364389 11.144
885 2052420254926672256 -0.05 0.843741 15.051
886 2052427023795531136 0.083 0.25574 1.083
887 2052427367392915456 0.032 0.49089 24.684
888 2052430837726329472 0.093 0.505083 38.851
889 2052431765439228416 0.002 0.626584 10.813
890 2052433272960497408 0.016 0.405714 8.611
891 2052434445498780288 0.22 0.412024 0.225
892 2052434475551335424 -0.15 0.276199 2.879
893 2052434617297502080 0.04 0.390804 12.648
894 2052435545010409856 -0.145 0.900577 0.204
895 2052435648089636480 -0.236 0.348266 17.961
896 2052436850680572032 -0.136 0.748302 37.053
897 2052437262997454848 0.014 0.970677 17.222
898 2052437744033753728 0.026 0.431342 15.769
899 2052437980244640640 -0.042 0.264492 4.873
900 2052439393301346688 -0.12 0.389582 4.406
901 2052439462020812544 -0.121 0.374677 16.672
902 2052440149215557632 -0.282 0.423653 6.577
903 2052440316706841600 -0.173 0.283394 6.268
904 2052440733331169536 0.225 0.366415 21.021
905 2052440905129703936 0.086 0.560658 14.901
906 2052441489245321344 -0.001 0.614764 26.089
907 2052441523605039360 0.025 0.586191 13.297
908 2052442348238708352 0.001 0.772678 12.25
909 2052442932354331520 -0.105 0.339915 23.151
910 2052443138512815104 0.274 0.330787 15.471
911 2052443585189421184 -0.04 0.703838 13.113
912 2052446162170199424 0.142 0.494271 32.163
913 2052447811437713280 0.2 0.253963 1.435
914 2052447948876710912 -0.335 0.424056 5.885
915 2052448292474087296 -0.091 0.247931 1.416
916 2052449460705229952 -0.092 0.607215 31.733
917 2052450555908857472 -0.03 0.251329 8.357
918 2052451247411455872 0.045 0.416098 21.405
919 2052453480794572416 -0.347 0.245354 1.52
920 2052453927471214080 -0.002 0.391673 5.942
921 2052454133629717120 0.047 0.302949 3.065
922 2052454477227338368 0.189 0.446685 28.066
923 2052454477227338496 -0.065 0.557274 14.601
924 2052454580306326784 -0.17 0.476521 27.026
925 2052455336220505088 -0.118 0.364217 19.151
926 2052456160854356480 -0.067 0.930498 31.439
927 2052456397065576704 0.017 0.553098 9.472
928 2052456504451741824 -0.041 0.411063 20.54
929 2052456706303192448 -0.011 0.410786 16.214
930 2052456916768676352 -0.004 0.421751 11.205
931 2052457157286861184 -0.088 0.422754 22.683
932 2052458359877482624 0.179 0.271652 3.658
933 2052458669115141504 -0.16 0.48138 8.125
934 2052458669115143936 -0.196 0.330215 8.046
935 2052458909633356672 -0.432 0.398329 26.946
936 2052459699907330688 -0.059 0.307717 2.926
937 2052459734267027072 0.037 0.473192 44.443
938 2052459802986493440 0.051 0.582191 41.682
939 2052460112224216448 -0.059 0.38764 13.982
940 2052460387102133376 -0.412 0.906308 40.08
941 2052461280455474048 0.031 0.314108 8.807
942 2052462345607349248 0.009 0.626909 15.606
943 2052464269752235904 0.031 0.300318 4.761
944 2052464613350100864 -0.174 0.465631 24.781
945 2052465163105578880 0.147 0.290731 2.098
946 2052465369264008832 -0.276 0.486742 28.321
947 2052465781580895232 -0.068 0.599385 9.689
948 2052466017791158144 -0.151 0.285248 1.449
949 2052466090818483840 0.084 0.375116 16.245
950 2052466640574370816 0.168 0.527952 15.876
951 2052467396488444928 0.138 0.405864 12.736
952 2052468118043003264 -0.018 0.35999 10.006
953 2052468221122227968 -0.017 0.315771 13.743
954 2052468358561097984 -0.171 0.571795 21.306
955 2052469217554626432 -0.002 0.274244 11.085
956 2052469836029985280 -0.014 0.404039 7.096
957 2052469904749503232 0.132 0.368762 8.038
958 2052470076548242048 -0.151 0.250875 3.842
959 2052470763742903680 -0.028 0.38252 23.939
960 2052471206117116032 -0.276 0.406506 10.843
961 2052471244779360000 -0.112 0.414532 17.422
962 2052472069413136512 -0.109 0.501979 29.22
963 2052472756607874432 -0.131 0.471649 18.644
964 2052473753040399104 -0.13 0.613649 25.9
965 2052473856119630848 -0.138 0.846164 14.923
966 2052474234076769152 0.132 0.588804 35.769
967 2052474508954723712 -0.049 0.361951 6.225
968 2052474783832627840 -0.144 0.436762 8.62
969 2052475810322053760 0.157 0.385863 15.896
970 2052477395172539136 -0.128 0.376533 8.401
971 2052477463892256640 -0.087 0.378425 17.802
972 2052478151086914432 -0.13 0.408188 15.497
973 2052478700842780416 0.081 0.412066 11.107
974 2052478838281759744 0.233 0.410094 13.018
975 2052479834714224896 -0.221 0.614644 27.894
976 2052482171176741120 -0.208 0.379171 2.635
977 2052482514774121728 -0.146 0.334818 4.307
978 2052482995810502528 -0.028 0.296397 7.62
979 2052483579926093312 -0.058 0.719532 32.466
980 2052483678698711296 0.109 0.399737 14.918
981 2052485091754402176 -0.053 0.349545 15.774
